Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 89,63,"['serious', 'violation', 'campaign', 'finance', 'law', ',', 'still', 'violation', 'funds', 'used', 'personal', 'expenses', 'instead', 'campaign', 'expenses.', '”', 'Walker', 'Washington', 'close', 'friends', ',', 'Fischer', 'said', 'could', 'tough', 'argue', 'payment', 'would', 'made', 'even', 'Walker', '’', 'running', 'office', '.']",35,"['This', 'is', 'a', 'very', 'of', 'and', 'it', 'is', 'a', 'if', 'the', 'were', 'for', 'of', 'While', 'and', 'are', 'it', 'be', 'to', 'that', 'the', 'have', 'been', 'if', 'weren', 't', 'for']",28,0.44,
Sentence 90,33,"['“', ',', 'perhaps', 'donor', 'show', 'series', 'similar', 'payments', 'began', 'Walker', 'became', 'candidate', ',', 'even', 'may', 'dispositive', ',', '”', 'Fischer', 'said', '.']",21,"['Here', 'the', 'can', 'a', 'of', 'that', 'before', 'a', 'but', 'that', 'not', 'be']",12,0.36,
Sentence 91,22,"['called', 'emails', '“', 'strong', 'evidence', '”', 'solicitations', 'payment', 'purpose', 'influencing', 'election', '.']",12,"['He', 'the', 'that', 'the', 'and', 'were', 'for', 'the', 'of', 'the']",10,0.45,
Sentence 92,37,"['Libowitz', 'called', 'scheme', '“', 'brazen', 'way', '’', 'never', 'seen', ',', '”', 'distinguishing', 'even', 'Donald', 'Trump', '’', 'efforts', 'enrich', 'spending', 'campaign', 'cash', 'businesses', '.']",23,"['the', 'in', 'a', 'that', 'we', 've', 'it', 'from', 's', 'to', 'himself', 'by', 'at', 'his']",14,0.38,
Sentence 93,43,"['“', '’', 'like', 'Trump', ',', 'Trump', '’', 'campaign', '’', 'prohibited', 'spending', 'money', 'businesses', 'long', '’', 'paying', 'market', 'rates', 'services', 'rendered', ',', '”', 'Libowitz', 'said', '.']",25,"['It', 's', 'not', 'because', 's', 'isn', 't', 'from', 'at', 'his', 'own', 'as', 'as', 'he', 's', 'and', 'there', 'were']",18,0.42,
Sentence 94,19,"['“', ',', 'money', '’', 'spent', 'campaign', 'Herschel', '’', 'businesses', '.']",10,"['Here', 'the', 'isn', 't', 'being', 'by', 'the', 'on', 's']",9,0.47,
Sentence 95,9,"['money', 'never', 'even', 'goes', 'campaign', '.']",6,"['The', 'to', 'the']",3,0.33,
Sentence 96,53,"['goes', 'straight', 'him.', '”', 'Ghosh', ',', 'Campaign', 'Legal', 'Center', ',', 'agreed', 'Walker', 'appears', 'violated', 'campaign', 'finance', 'laws', ',', 'calling', 'scheme', '“', '$', '500,000', 'grift.', '”', '“', 'appears', 'fake', 'campaign', 'solicitation', ',', 'designed', 'profit', 'personally', 'someone', '.']",36,"['It', 'just', 'to', 'of', 'the', 'that', 'to', 'have', 'the', 'of', 'It', 'to', 'be', 'a', 'to', 'just', 'from']",17,0.32,
Sentence 97,18,"['’', 'brazen', 'way', '’', 'charts', ',', '”', 'said', '.']",9,"['That', 's', 'in', 'a', 'that', 's', 'off', 'the', 'he']",9,0.5,
Sentence 98,23,"['also', 'pointed', 'Walker', '’', 'disclose', 'HR', 'Talent', ',', 'LLC', 'candidate', 'financial', 'statements—yet', 'another', 'significant', 'issue', '.']",16,"['He', 'out', 'that', 'didn', 't', 'in', 'his']",7,0.3,
Sentence 99,50,"['“', 'federal', 'candidate', 'disclose', 'personal', 'assets', ',', 'including', 'sources', 'income', ',', 'failing', 'disclose', 'company', 'personal', 'bank', 'account', 'would', 'violate', 'legal', 'requirement', 'deny', 'voters', 'crucial', 'information', 'candidate', ',', 'undermining', 'electoral', 'transparency', ',', '”', 'Ghosh', 'said', '.']",35,"['A', 'has', 'to', 'their', 'any', 'of', 'so', 'to', 'a', 'or', 'a', 'the', 'and', 'about', 'the']",15,0.3,
Sentence 100,45,"['According', 'Georgia', 'business', 'records', ',', 'HR', 'Talent', ',', 'LLC', 'first', 'registered', 'state', '2002', ',', '“', 'Renaissance', 'Man', 'Medical', ',', 'LLC', '”', '—a', 'branch', 'Delaware', 'company', 'registered', 'year—with', 'Walker', '’', 'signature', 'incorporation', 'documents', '.']",33,"['to', 'was', 'in', 'the', 'in', 'as', 'of', 'a', 'that', 's', 'on', 'the']",12,0.27,
Sentence 101,31,"['Three', 'years', 'later', ',', 'Walker', 'changed', 'name', '“', 'Renaissance', 'Man', 'Marketing', ',', 'LLC', ',', '”', 'changed', '“', 'HR', 'Talent', ',', 'LLC', '”', '2014', '.']",24,"['the', 'to', 'then', 'it', 'again', 'to', 'in']",7,0.23,
Sentence 102,51,"['time', ',', 'Walker', 'launching', 'short-lived', 'reality', 'competition', 'show', 'designed', 'discover', 'entertainment', 'talent', 'rural', 'communities', ',', 'called', '“', 'Herschel', '’', 'Raw', 'Talent.', '”', 'New', 'York', 'Times', 'reported', 'show', 'hosted', 'events', 'two', 'Georgia', 'counties', 'fizzled', '.']",34,"['At', 'the', 'was', 'a', 'to', 'in', 'which', 'he', 's', 'The', 'that', 'the', 'only', 'in', 'before', 'it', 'out']",17,0.33,
Sentence 103,17,"['Walker', 'personally', 'signed', 'annual', 'business', 'registration', 'documents', '2021', ',', 'sister', 'Carol', 'signed', '.']",13,"['But', 'until', 'when', 'his']",4,0.24,
Sentence 104,14,"['company', 'lists', 'address', 'Walker', '’', 'childhood', 'home', 'Wrightsville', '.']",9,"['The', 'its', 'at', 's', 'in']",5,0.36,
Sentence 105,53,"['Ghosh', 'also', 'noted', 'Walker', 'misrepresented', 'purpose', 'payment', ',', '“', '’', 'world', 'defrauding', 'somebody.', '”', '“', 'Sounds', 'lot', 'like', 'wire', 'fraud', 'money', '’', 'make', 'campaign', 'super', 'PAC', ',', '”', 'Ghosh', 'said', '.']",31,"['that', 'if', 'had', 'the', 'of', 'the', 'Then', 'we', 're', 'in', 'the', 'of', 'just', 'a', 'if', 'the', 'didn', 't', 'it', 'to', 'the', 'or']",22,0.42,
Sentence 106,35,"['“', 'fact', 'tried', 'shows', '’', 'trying', 'squeeze', 'billionaire.', '”', 'Former', 'federal', 'prosecutors', 'told', 'Daily', 'Beast', 'situation', 'merits', 'criminal', 'investigation', '.']",20,"['And', 'the', 'they', 'to', 'do', 'it', 'again', 'they', 're', 'to', 'this', 'The', 'that', 'the', 'a']",15,0.43,
Sentence 107,42,"['“', 'Walker', 'represented', 'donor', 'contribution', 'intended', 'campaign', ',', 'actually', 'personal', 'benefit', ',', 'could', 'form', 'basis', 'wire', 'fraud', ',', '”', 'former', 'U.S.', 'Attorney', 'Joyce', 'Vance', 'said', '.']",26,"['If', 'to', 'a', 'that', 'a', 'was', 'for', 'his', 'but', 'it', 'was', 'for', 'his', 'it', 'the', 'for']",16,0.38,
Sentence 108,87,"['“', 'Prosecutors', 'would', 'prove', 'beyond', 'reasonable', 'doubt', 'defendants', 'knowingly', 'devised', 'scheme', 'defraud', 'intended', 'defraud.', '”', 'Vance', 'noted', 'donation', 'inappropriately', 'channeled', 'Walker', '’', 'company', ',', '“', 'investigation', 'could', 'reveal', 'whether', 'one-off', 'whether', 'additional', 'activity', 'occurred', ',', '”', 'adding', 'omission', 'disclosures', '“', 'could', 'suggest', 'effort', 'obscure', 'transactions.', '”', 'Former', 'U.S.', 'Attorney', 'Barb', 'McQuade', 'agreed', 'facts', 'merit', 'formal', 'investigation', '.']",57,"['have', 'to', 'a', 'that', 'any', 'a', 'to', 'and', 'to', 'that', 'if', 'a', 'was', 'through', 's', 'an', 'that', 'was', 'a', 'or', 'there', 'that', 'the', 'from', 'his', 'an', 'to', 'that', 'the', 'a']",30,0.34,
Sentence 109,39,"['explained', ',', 'get', 'conviction', ',', 'prosecutors', 'would', '“', 'prove', 'time', 'extracted', 'money', ',', 'intended', 'use', 'differently', 'said', '’', '.']",19,"['She', 'that', 'to', 'a', 'have', 'to', 'that', 'at', 'the', 'he', 'the', 'he', 'to', 'it', 'than', 'what', 'he', 'he', 'd', 'do']",20,0.51,
Sentence 110,50,"['need', 'show', 'said', 'wanted', 'money', ',', 'represented', 'donor', ',', 'fact', 'used', 'for.', '”', '“', 'could', 'fraud', ',', 'need', 'subpoena', 'find', 'missing', 'pieces', ',', '”', 'said', '.']",26,"['So', 'you', 'to', 'why', 'he', 'he', 'the', 'what', 'he', 'to', 'the', 'and', 'what', 'in', 'it', 'was', 'That', 'be', 'but', 'you', 'a', 'to', 'the', 'she']",24,0.48,
Sentence 111,6,"['Political', 'Reporter', 'Got', 'tip', '?']",5,['a'],1,0.17,
Sentence 112,8,"['Send', 'Daily', 'Beast', '.']",4,"['it', 'to', 'The', 'here']",4,0.5,
